video,segment,start,startframe,end,endframe
PhuQuoc_Jun2022_0019,9,8000,239,9000,269
PhuQuoc_Jun2022_0019,10,9000,269,10000,299
PhuQuoc_Jun2022_0019,11,10000,299,11000,329
PhuQuoc_Jun2022_0019,12,11000,329,12000,359
PhuQuoc_Jun2022_0019,13,12000,359,13000,389
PhuQuoc_Jun2022_0019,14,13000,389,14000,419
PhuQuoc_Jun2022_0019,15,14000,419,15000,449
PhuQuoc_Jun2022_0019,16,15000,449,16000,479
PhuQuoc_Jun2022_0019,17,16000,479,17000,509
PhuQuoc_Jun2022_0019,18,17000,509,18000,539
PhuQuoc_Jun2022_0019,19,18000,539,19000,569
PhuQuoc_Jun2022_0019,20,19000,569,20000,599
PhuQuoc_Jun2022_0019,21,20000,599,21000,629
PhuQuoc_Jun2022_0019,22,21000,629,22000,659
PhuQuoc_Jun2022_0019,23,22000,659,23000,689
PhuQuoc_Jun2022_0019,24,23000,689,24000,719
PhuQuoc_Jun2022_0019,25,24000,719,25000,749
PhuQuoc_Jun2022_0019,26,25000,749,26000,779
PhuQuoc_Jun2022_0019,27,26000,779,27000,809
PhuQuoc_Jun2022_0019,28,27000,809,28000,839
PhuQuoc_Jun2022_0019,29,28000,839,29000,869
PhuQuoc_Jun2022_0019,30,29000,869,30000,899
PhuQuoc_Jun2022_0019,31,30000,899,31000,929
PhuQuoc_Jun2022_0019,32,31000,929,32000,959
PhuQuoc_Jun2022_0019,33,32000,959,33000,989
PhuQuoc_Jun2022_0019,34,33000,989,34000,1018
NusaPenida_Jul2022_0074,1,0,0,1000,29
NusaPenida_Jul2022_0074,2,1000,29,2000,59
NusaPenida_Jul2022_0074,3,2000,59,3000,89
NusaPenida_Jul2022_0074,4,3000,89,4000,119
NusaPenida_Jul2022_0074,5,4000,119,5000,149
NusaPenida_Jul2022_0074,6,5000,149,6000,179
NusaPenida_Jul2022_0074,7,6000,179,7000,209
NusaPenida_Jul2022_0074,8,7000,209,8000,239
NusaPenida_Jul2022_0074,9,8000,239,9000,269
NusaPenida_Jul2022_0074,10,9000,269,10000,299
NusaPenida_Jul2022_0074,11,10000,299,11000,329
NusaPenida_Jul2022_0074,12,11000,329,12000,359
NusaPenida_Jul2022_0074,13,12000,359,13000,389
NusaPenida_Jul2022_0074,14,13000,389,14000,419
NusaPenida_Jul2022_0074,15,14000,419,15000,449
NusaPenida_Jul2022_0074,16,15000,449,16000,479
NusaPenida_Jul2022_0074,17,16000,479,17000,509
NusaPenida_Jul2022_0074,18,17000,509,18000,539
NusaPenida_Jul2022_0074,19,18000,539,19000,569
NusaPenida_Jul2022_0074,20,19000,569,20000,599
NusaPenida_Jul2022_0074,21,20000,599,21000,629
NusaPenida_Jul2022_0074,22,21000,629,22000,659
NusaPenida_Jul2022_0074,23,22000,659,23000,689
NusaPenida_Jul2022_0074,24,23000,689,24000,719
NusaPenida_Jul2022_0074,25,24000,719,25000,749
NusaPenida_Jul2022_0074,26,25000,749,26000,779
NusaPenida_Jul2022_0074,27,26000,779,27000,809
NusaPenida_Jul2022_0074,28,27000,809,28000,839
NusaPenida_Jul2022_0074,29,28000,839,29000,869
NusaPenida_Jul2022_0074,30,29000,869,29300,878
RajaAmpat_Jan2013_0007,1,0,0,1000,23
RajaAmpat_Jan2013_0007,2,1000,23,2000,47
RajaAmpat_Jan2013_0007,3,2000,47,3000,71
RajaAmpat_Jan2013_0007,4,3000,71,4000,95
RajaAmpat_Jan2013_0007,5,4000,95,5000,119
RajaAmpat_Jan2013_0007,6,5000,119,6000,143
RajaAmpat_Jan2013_0007,7,6000,143,7000,167
RajaAmpat_Jan2013_0007,8,7000,167,8000,191
RajaAmpat_Jan2013_0007,9,8000,191,9000,215
RajaAmpat_Jan2013_0007,10,9000,215,10000,239
RajaAmpat_Jan2013_0007,11,10000,239,11000,263
RajaAmpat_Jan2013_0007,12,11000,263,12000,287
RajaAmpat_Jan2013_0007,13,12000,287,13000,311
RajaAmpat_Jan2013_0007,14,13000,311,14000,335
RajaAmpat_Jan2013_0007,15,14000,335,15000,359
RajaAmpat_Jan2013_0007,16,15000,359,16000,383
RajaAmpat_Jan2013_0007,17,16000,383,17000,407
RajaAmpat_Jan2013_0007,18,17000,407,18000,431
RajaAmpat_Jan2013_0007,19,18000,431,18480,443
Keramas_Feb2020_0002,1,0,0,1000,30
Keramas_Feb2020_0002,2,1000,30,2000,60
Keramas_Feb2020_0002,3,2000,60,3000,90
Keramas_Feb2020_0002,4,3000,90,4000,120
Keramas_Feb2020_0002,5,4000,120,5000,150
Keramas_Feb2020_0002,6,5000,150,6000,180
Keramas_Feb2020_0002,7,6000,180,7000,210
Keramas_Feb2020_0002,8,7000,210,8000,240
Keramas_Feb2020_0002,9,8000,240,9000,270
Keramas_Feb2020_0002,10,9000,270,10000,300
Keramas_Feb2020_0002,11,10000,300,11000,330
Keramas_Feb2020_0002,12,11000,330,12000,360
Keramas_Feb2020_0002,13,12000,360,13000,390
Keramas_Feb2020_0002,14,13000,390,14000,420
Keramas_Feb2020_0002,15,14000,420,15000,450
Keramas_Feb2020_0002,16,15000,450,16000,480
Keramas_Feb2020_0002,17,16000,480,17000,510
Keramas_Feb2020_0002,18,17000,510,18000,540
Keramas_Feb2020_0002,19,18000,540,19000,570
Keramas_Feb2020_0002,20,19000,570,20000,600
Keramas_Feb2020_0002,21,20000,600,21000,630
Keramas_Feb2020_0002,22,21000,630,22000,660
Keramas_Feb2020_0002,23,22000,660,23000,690
Keramas_Feb2020_0002,24,23000,690,24000,720
Keramas_Feb2020_0002,25,24000,720,25000,750
Keramas_Feb2020_0002,26,25000,750,26000,780
Keramas_Feb2020_0002,27,26000,780,27000,810
Keramas_Feb2020_0002,28,27000,810,28000,840
Keramas_Feb2020_0002,29,28000,840,29000,870
Keramas_Feb2020_0002,30,29000,870,30000,900
Keramas_Feb2020_0002,31,30000,900,31000,930
Keramas_Feb2020_0002,32,31000,930,32000,960
Keramas_Feb2020_0002,33,32000,960,33000,990
Keramas_Feb2020_0002,34,33000,990,34000,1020
Tulamben_Jun2022_0088,1,0,0,1000,29
Tulamben_Jun2022_0088,2,1000,29,2000,59
Tulamben_Jun2022_0088,3,2000,59,3000,89
Tulamben_Jun2022_0088,4,3000,89,4000,119
Tulamben_Jun2022_0088,5,4000,119,5000,149
Tulamben_Jun2022_0088,6,5000,149,6000,179
Tulamben_Jun2022_0088,7,6000,179,7000,209
Tulamben_Jun2022_0088,8,7000,209,8000,239
Tulamben_Jun2022_0088,9,8000,239,9000,269
Tulamben_Jun2022_0088,10,9000,269,10000,299
Tulamben_Jun2022_0088,11,10000,299,11000,329
Tulamben_Jun2022_0088,12,11000,329,12000,359
Tulamben_Jun2022_0088,13,12000,359,13000,389
Tulamben_Jun2022_0088,14,13000,389,14000,419
Tulamben_Jun2022_0088,15,14000,419,15000,449
Tulamben_Jun2022_0088,16,15000,449,16000,479
Tulamben_Jun2022_0088,17,16000,479,17000,509
Tulamben_Jun2022_0088,18,17000,509,18000,539
Tulamben_Jun2022_0088,19,18000,539,19000,569
Tulamben_Jun2022_0088,20,19000,569,20000,599
Tulamben_Jun2022_0088,21,20000,599,21000,629
Tulamben_Jun2022_0088,22,21000,629,22000,659
Tulamben_Jun2022_0088,23,22000,659,23000,689
Tulamben_Jun2022_0088,24,23000,689,24000,719
Tulamben_Jun2022_0088,25,24000,719,25000,749
Tulamben_Jun2022_0088,26,25000,749,26000,779
Tulamben_Jun2022_0088,27,26000,779,27000,809
Tulamben_Jun2022_0088,28,27000,809,28000,839
Tulamben_Jun2022_0088,29,28000,839,29000,869
Tulamben_Jun2022_0088,30,29000,869,30000,899
Tulamben_Jun2022_0088,31,30000,899,31000,929
Tulamben_Jun2022_0088,32,31000,929,32000,959
Tulamben_Jun2022_0088,33,32000,959,33000,989
Tulamben_Jun2022_0088,34,33000,989,34000,1018
Tulamben_Jun2022_0088,35,34000,1018,35000,1048
Tulamben_Jun2022_0088,36,35000,1048,36000,1078
Tulamben_Jun2022_0088,37,36000,1078,37000,1108
Tulamben_Jun2022_0088,38,37000,1108,38000,1138
Tulamben_Jun2022_0088,39,38000,1138,39000,1168
Tulamben_Jun2022_0088,40,39000,1168,40000,1198
Tulamben_Jun2022_0088,41,40000,1198,41000,1228
Tulamben_Jun2022_0088,42,41000,1228,42000,1258
Tulamben_Jun2022_0088,43,42000,1258,43000,1288
Tulamben_Jun2022_0088,44,43000,1288,44000,1318
Tulamben_Jun2022_0088,45,44000,1318,45000,1348
Tulamben_Jun2022_0088,46,45000,1348,46000,1378
Tulamben_Jun2022_0088,47,46000,1378,47000,1408
Tulamben_Jun2022_0088,48,47000,1408,48000,1438
Tulamben_Jun2022_0088,49,48000,1438,49000,1468
Tulamben_Jun2022_0088,50,49000,1468,50000,1498
Tulamben_Jun2022_0088,51,50000,1498,51000,1528
Tulamben_Jun2022_0088,52,51000,1528,52000,1558
Molokini_Jul2022_0035,1,0,0,1000,29
Molokini_Jul2022_0035,2,1000,29,2000,59
Molokini_Jul2022_0035,3,2000,59,3000,89
Molokini_Jul2022_0035,4,3000,89,4000,119
Molokini_Jul2022_0035,5,4000,119,5000,149
Molokini_Jul2022_0035,6,5000,149,6000,179
Molokini_Jul2022_0035,7,6000,179,7000,209
Molokini_Jul2022_0035,8,7000,209,8000,239
Molokini_Jul2022_0035,9,8000,239,9000,269
Molokini_Jul2022_0035,10,9000,269,10000,299
Molokini_Jul2022_0035,11,10000,299,11000,329
Molokini_Jul2022_0035,12,11000,329,12000,359
Molokini_Jul2022_0035,13,12000,359,13000,389
Molokini_Jul2022_0035,14,13000,389,14000,419
Molokini_Jul2022_0035,15,14000,419,14150,424
Silverstrand_Aug2022_0008,1,0,0,1000,60
Silverstrand_Aug2022_0008,2,1000,60,2000,120
Silverstrand_Aug2022_0008,3,2000,120,3000,180
Silverstrand_Aug2022_0008,4,3000,180,4000,240
Silverstrand_Aug2022_0008,5,4000,240,5000,300
Silverstrand_Aug2022_0008,6,5000,300,6000,360
Silverstrand_Aug2022_0008,7,6000,360,7000,420
Silverstrand_Aug2022_0008,8,7000,420,8000,480
Silverstrand_Aug2022_0008,9,8000,480,9000,540
Silverstrand_Aug2022_0008,10,9000,540,10000,600
Silverstrand_Aug2022_0008,11,10000,600,11000,660
Silverstrand_Aug2022_0008,12,11000,660,12000,720
Silverstrand_Aug2022_0008,13,12000,720,13000,780
Silverstrand_Aug2022_0008,14,13000,780,14000,840
Silverstrand_Aug2022_0008,15,14000,840,15000,900
Silverstrand_Aug2022_0008,16,15000,900,16000,960
Silverstrand_Aug2022_0008,17,16000,960,17000,1020
Silverstrand_Aug2022_0008,18,17000,1020,18000,1080
Silverstrand_Aug2022_0008,19,18000,1080,19000,1140
Silverstrand_Aug2022_0008,20,19000,1140,20000,1200
Silverstrand_Aug2022_0008,21,20000,1200,21000,1260
Silverstrand_Aug2022_0008,22,21000,1260,22000,1320
Silverstrand_Aug2022_0008,23,22000,1320,23000,1380
Silverstrand_Aug2022_0008,24,23000,1380,24000,1440
Silverstrand_Aug2022_0008,25,24000,1440,25000,1500
Silverstrand_Aug2022_0008,26,25000,1500,26000,1560
Silverstrand_Aug2022_0008,27,26000,1560,27000,1620
Silverstrand_Aug2022_0008,28,27000,1620,28000,1680
Silverstrand_Aug2022_0008,29,28000,1680,29000,1740
Silverstrand_Aug2022_0008,30,29000,1740,30000,1800
Silverstrand_Aug2022_0008,31,30000,1800,31000,1860
Silverstrand_Aug2022_0008,32,31000,1860,32000,1920
Silverstrand_Aug2022_0008,33,32000,1920,33000,1980
Silverstrand_Aug2022_0008,34,33000,1980,34000,2040
Silverstrand_Aug2022_0008,35,34000,2040,35000,2100
Silverstrand_Aug2022_0008,36,35000,2100,36000,2160
Silverstrand_Aug2022_0008,37,36000,2160,37000,2220
Silverstrand_Aug2022_0008,38,37000,2220,38000,2280
Silverstrand_Aug2022_0008,39,38000,2280,39000,2340
Silverstrand_Aug2022_0008,40,39000,2340,40000,2400
Silverstrand_Aug2022_0008,41,40000,2400,41000,2460
Silverstrand_Aug2022_0008,42,41000,2460,42000,2520
Silverstrand_Aug2022_0008,43,42000,2520,43000,2580
Silverstrand_Aug2022_0008,44,43000,2580,44000,2640
Silverstrand_Aug2022_0008,45,44000,2640,45000,2700
Silverstrand_Aug2022_0008,46,45000,2700,46000,2760
Silverstrand_Aug2022_0008,47,46000,2760,47000,2820
Silverstrand_Aug2022_0008,48,47000,2820,48000,2880
Silverstrand_Aug2022_0008,49,48000,2880,49000,2940
Silverstrand_Aug2022_0008,50,49000,2940,50000,3000
Silverstrand_Aug2022_0008,51,50000,3000,51000,3060
Silverstrand_Aug2022_0008,52,51000,3060,52000,3120
Silverstrand_Aug2022_0008,53,52000,3120,53000,3180
Silverstrand_Aug2022_0008,54,53000,3180,54000,3240
Silverstrand_Aug2022_0008,55,54000,3240,55000,3300
Silverstrand_Aug2022_0008,56,55000,3300,56000,3360
Silverstrand_Aug2022_0008,57,56000,3360,57000,3420
Silverstrand_Aug2022_0008,58,57000,3420,58000,3480
Silverstrand_Aug2022_0008,59,58000,3480,59000,3540
Silverstrand_Aug2022_0008,60,59000,3540,60000,3600
Silverstrand_Aug2022_0008,61,60000,3600,61000,3660
Silverstrand_Aug2022_0008,62,61000,3660,62000,3720
Silverstrand_Aug2022_0008,63,62000,3720,63000,3780
Silverstrand_Aug2022_0008,64,63000,3780,64000,3840
Silverstrand_Aug2022_0008,65,64000,3840,65000,3900
Silverstrand_Aug2022_0008,66,65000,3900,66000,3960
Silverstrand_Aug2022_0008,67,66000,3960,67000,4020
Silverstrand_Aug2022_0008,68,67000,4020,68000,4080
Silverstrand_Aug2022_0008,69,68000,4080,69000,4140
Silverstrand_Aug2022_0008,70,69000,4140,70000,4200
Silverstrand_Aug2022_0008,71,70000,4200,71000,4260
Silverstrand_Aug2022_0008,72,71000,4260,72000,4320
Silverstrand_Aug2022_0008,73,72000,4320,73000,4380
Silverstrand_Aug2022_0008,74,73000,4380,74000,4440
Silverstrand_Aug2022_0008,75,74000,4440,75000,4500
Silverstrand_Aug2022_0008,76,75000,4500,76000,4560
Silverstrand_Aug2022_0008,77,76000,4560,77000,4620
Silverstrand_Aug2022_0008,78,77000,4620,78000,4680
Silverstrand_Aug2022_0008,79,78000,4680,79000,4740
Silverstrand_Aug2022_0008,80,79000,4740,80000,4800
Silverstrand_Aug2022_0008,81,80000,4800,81000,4860
Silverstrand_Aug2022_0008,82,81000,4860,82000,4920
Silverstrand_Aug2022_0008,83,82000,4920,83000,4980
Silverstrand_Aug2022_0008,84,83000,4980,84000,5040
Silverstrand_Aug2022_0008,85,84000,5040,85000,5100
Silverstrand_Aug2022_0008,86,85000,5100,86000,5160
Silverstrand_Aug2022_0008,87,86000,5160,87000,5220
Silverstrand_Aug2022_0008,88,87000,5220,88000,5280
Silverstrand_Aug2022_0008,89,88000,5280,89000,5340
Silverstrand_Aug2022_0008,90,89000,5340,90000,5400
Silverstrand_Aug2022_0008,91,90000,5400,91000,5460
Silverstrand_Aug2022_0008,92,91000,5460,92000,5520
Silverstrand_Aug2022_0008,93,92000,5520,93000,5580
Silverstrand_Aug2022_0008,94,93000,5580,94000,5640
Silverstrand_Aug2022_0008,95,94000,5640,95000,5700
Silverstrand_Aug2022_0008,96,95000,5700,96000,5760
Silverstrand_Aug2022_0008,97,96000,5760,97000,5820
Silverstrand_Aug2022_0008,98,97000,5820,98000,5880
Silverstrand_Aug2022_0008,99,98000,5880,99000,5940
Silverstrand_Aug2022_0008,100,99000,5940,100000,6000
Silverstrand_Aug2022_0008,101,100000,6000,101000,6060
Silverstrand_Aug2022_0008,102,101000,6060,102000,6120
Silverstrand_Aug2022_0008,103,102000,6120,103000,6180
Silverstrand_Aug2022_0008,104,103000,6180,104000,6240
Silverstrand_Aug2022_0008,105,104000,6240,105000,6300
Silverstrand_Aug2022_0008,106,105000,6300,106000,6360
Silverstrand_Aug2022_0008,107,106000,6360,107000,6420
Silverstrand_Aug2022_0008,108,107000,6420,108000,6480
Silverstrand_Aug2022_0008,109,108000,6480,109000,6540
Silverstrand_Aug2022_0008,110,109000,6540,110000,6600
Silverstrand_Aug2022_0008,111,110000,6600,111000,6660
Silverstrand_Aug2022_0008,112,111000,6660,112000,6720
Silverstrand_Aug2022_0008,113,112000,6720,113000,6780
Silverstrand_Aug2022_0008,114,113000,6780,114000,6840
Silverstrand_Aug2022_0008,115,114000,6840,115000,6900
Silverstrand_Aug2022_0008,116,115000,6900,116000,6960
Silverstrand_Aug2022_0008,117,116000,6960,117000,7020
Silverstrand_Aug2022_0008,118,117000,7020,118000,7080
Silverstrand_Aug2022_0008,119,118000,7080,119000,7140
Silverstrand_Aug2022_0008,120,119000,7140,120000,7200
Silverstrand_Aug2022_0008,121,120000,7200,121000,7260
Silverstrand_Aug2022_0008,122,121000,7260,122000,7320
Silverstrand_Aug2022_0008,123,122000,7320,123000,7380
Silverstrand_Aug2022_0008,124,123000,7380,124000,7440
Silverstrand_Aug2022_0008,125,124000,7440,125000,7500
Silverstrand_Aug2022_0008,126,125000,7500,126000,7560
Silverstrand_Aug2022_0008,127,126000,7560,127000,7620
Silverstrand_Aug2022_0008,128,127000,7620,128000,7680
Silverstrand_Aug2022_0008,129,128000,7680,129000,7740
Silverstrand_Aug2022_0008,130,129000,7740,130000,7800
Silverstrand_Aug2022_0008,131,130000,7800,131000,7860
Silverstrand_Aug2022_0008,132,131000,7860,132000,7920
Silverstrand_Aug2022_0008,133,132000,7920,133000,7980
Silverstrand_Aug2022_0008,134,133000,7980,134000,8040
Silverstrand_Aug2022_0008,135,134000,8040,135000,8100
Silverstrand_Aug2022_0008,136,135000,8100,136000,8160
Silverstrand_Aug2022_0008,137,136000,8160,137000,8220
Silverstrand_Aug2022_0008,138,137000,8220,138000,8280
Silverstrand_Aug2022_0008,139,138000,8280,139000,8340
Silverstrand_Aug2022_0008,140,139000,8340,140000,8400
Silverstrand_Aug2022_0008,141,140000,8400,141000,8460
Silverstrand_Aug2022_0008,142,141000,8460,142000,8520
Silverstrand_Aug2022_0008,143,142000,8520,143000,8580
Silverstrand_Aug2022_0008,144,143000,8580,144000,8640
Silverstrand_Aug2022_0008,145,144000,8640,145000,8700
Silverstrand_Aug2022_0008,146,145000,8700,146000,8760
Silverstrand_Aug2022_0008,147,146000,8760,147000,8820
Silverstrand_Aug2022_0008,148,147000,8820,148000,8880
Silverstrand_Aug2022_0008,149,148000,8880,149000,8940
Silverstrand_Aug2022_0008,150,149000,8940,150000,9000
Silverstrand_Aug2022_0008,151,150000,9000,151000,9060
Silverstrand_Aug2022_0008,152,151000,9060,152000,9120
Silverstrand_Aug2022_0008,153,152000,9120,153000,9180
Silverstrand_Aug2022_0008,154,153000,9180,154000,9240
Silverstrand_Aug2022_0008,155,154000,9240,155000,9300
Silverstrand_Aug2022_0008,156,155000,9300,156000,9360
Silverstrand_Aug2022_0008,157,156000,9360,157000,9420
Silverstrand_Aug2022_0008,158,157000,9420,158000,9480
Silverstrand_Aug2022_0008,159,158000,9480,159000,9540
Silverstrand_Aug2022_0008,160,159000,9540,160000,9600
Silverstrand_Aug2022_0008,161,160000,9600,161000,9660
Silverstrand_Aug2022_0008,162,161000,9660,162000,9720
Silverstrand_Aug2022_0008,163,162000,9720,163000,9780
Silverstrand_Aug2022_0008,164,163000,9780,164000,9840
Silverstrand_Aug2022_0008,165,164000,9840,165000,9900
Silverstrand_Aug2022_0008,166,165000,9900,166000,9960
Silverstrand_Aug2022_0008,167,166000,9960,167000,10020
Silverstrand_Aug2022_0008,168,167000,10020,168000,10080
Silverstrand_Aug2022_0008,169,168000,10080,169000,10140
Silverstrand_Aug2022_0008,170,169000,10140,170000,10200
Silverstrand_Aug2022_0008,171,170000,10200,171000,10260
Silverstrand_Aug2022_0008,172,171000,10260,172000,10320
Silverstrand_Aug2022_0008,173,172000,10320,173000,10380
Silverstrand_Aug2022_0008,174,173000,10380,174000,10440
Silverstrand_Aug2022_0008,175,174000,10440,175000,10500
Silverstrand_Aug2022_0008,176,175000,10500,176000,10560
Silverstrand_Aug2022_0008,177,176000,10560,177000,10620
Silverstrand_Aug2022_0008,178,177000,10620,178000,10680
Silverstrand_Aug2022_0008,179,178000,10680,179000,10740
Silverstrand_Aug2022_0008,180,179000,10740,180000,10800
Silverstrand_Aug2022_0008,181,180000,10800,181000,10860
Silverstrand_Aug2022_0008,182,181000,10860,182000,10920
Silverstrand_Aug2022_0008,183,182000,10920,183000,10980
Silverstrand_Aug2022_0008,184,183000,10980,184000,11040
Silverstrand_Aug2022_0008,185,184000,11040,185000,11100
Silverstrand_Aug2022_0008,186,185000,11100,186000,11160
Silverstrand_Aug2022_0008,187,186000,11160,187000,11220
Silverstrand_Aug2022_0008,188,187000,11220,188000,11280
Silverstrand_Aug2022_0008,189,188000,11280,189000,11340
Silverstrand_Aug2022_0008,190,189000,11340,190000,11400
Silverstrand_Aug2022_0008,191,190000,11400,191000,11460
Silverstrand_Aug2022_0008,192,191000,11460,192000,11520
Silverstrand_Aug2022_0008,193,192000,11520,193000,11580
Silverstrand_Aug2022_0008,194,193000,11580,194000,11640
Silverstrand_Aug2022_0008,195,194000,11640,195000,11700
Silverstrand_Aug2022_0008,196,195000,11700,196000,11760
Silverstrand_Aug2022_0008,197,196000,11760,197000,11820
Silverstrand_Aug2022_0008,198,197000,11820,198000,11880
Silverstrand_Aug2022_0008,199,198000,11880,199000,11940
Silverstrand_Aug2022_0008,200,199000,11940,200000,12000
Silverstrand_Aug2022_0008,201,200000,12000,201000,12060
Silverstrand_Aug2022_0008,202,201000,12060,202000,12120
Silverstrand_Aug2022_0008,203,202000,12120,203000,12180
Silverstrand_Aug2022_0008,204,203000,12180,204000,12240
Silverstrand_Aug2022_0008,205,204000,12240,205000,12300
Tulamben_Jun2022_0003,1,0,0,1000,29
Tulamben_Jun2022_0003,2,1000,29,2000,59
Tulamben_Jun2022_0003,3,2000,59,3000,89
Tulamben_Jun2022_0003,4,3000,89,4000,119
Tulamben_Jun2022_0003,5,4000,119,5000,149
Tulamben_Jun2022_0003,6,5000,149,6000,179
Tulamben_Jun2022_0003,7,6000,179,7000,209
Tulamben_Jun2022_0003,8,7000,209,8000,239
Tulamben_Jun2022_0003,9,8000,239,9000,269
Tulamben_Jun2022_0003,10,9000,269,10000,299
Tulamben_Jun2022_0003,11,10000,299,10140,303
Lanai_Jul2022_0101,1,0,0,1000,29
Lanai_Jul2022_0101,2,1000,29,2000,59
Lanai_Jul2022_0101,3,2000,59,3000,89
Lanai_Jul2022_0101,4,3000,89,4000,119
Lanai_Jul2022_0101,5,4000,119,5000,149
Lanai_Jul2022_0101,6,5000,149,6000,179
Lanai_Jul2022_0101,7,6000,179,7000,209
Lanai_Jul2022_0101,8,7000,209,8000,239
Lanai_Jul2022_0101,9,8000,239,9000,269
Lanai_Jul2022_0101,10,9000,269,10000,299
Lanai_Jul2022_0101,11,10000,299,11000,329
Lanai_Jul2022_0101,12,11000,329,12000,359
Lanai_Jul2022_0101,13,12000,359,13000,389
Lanai_Jul2022_0101,14,13000,389,13310,398
Okinawa_Feb2020_0021,1,0,0,1000,30
Okinawa_Feb2020_0021,2,1000,30,2000,60
Okinawa_Feb2020_0021,3,2000,60,3000,90
Okinawa_Feb2020_0021,4,3000,90,4000,120
Okinawa_Feb2020_0021,5,4000,120,5000,150
Okinawa_Feb2020_0021,6,5000,150,6000,180
Okinawa_Feb2020_0021,7,6000,180,7000,210
Okinawa_Feb2020_0021,8,7000,210,8000,240
Okinawa_Feb2020_0021,9,8000,240,9000,270
Okinawa_Feb2020_0021,10,9000,270,10000,300
Okinawa_Feb2020_0021,11,10000,300,10450,313
PhuQuoc1_Jun2022_0061,1,0,0,1000,29
PhuQuoc1_Jun2022_0061,2,1000,29,2000,59
PhuQuoc1_Jun2022_0061,3,2000,59,3000,89
PhuQuoc1_Jun2022_0061,4,3000,89,4000,119
PhuQuoc1_Jun2022_0061,5,4000,119,5000,149
PhuQuoc1_Jun2022_0061,6,5000,149,6000,179
PhuQuoc1_Jun2022_0061,7,6000,179,7000,209
PhuQuoc1_Jun2022_0061,8,7000,209,8000,239
PhuQuoc1_Jun2022_0061,9,8000,239,9000,269
PhuQuoc1_Jun2022_0061,10,9000,269,10000,299
PhuQuoc1_Jun2022_0061,11,10000,299,11000,329
PhuQuoc1_Jun2022_0061,12,11000,329,12000,359
PhuQuoc1_Jun2022_0061,13,12000,359,13000,389
PhuQuoc1_Jun2022_0061,14,13000,389,14000,419
PhuQuoc1_Jun2022_0061,15,14000,419,15000,449
PhuQuoc1_Jun2022_0061,16,15000,449,16000,479
PhuQuoc1_Jun2022_0061,17,16000,479,17000,509
PhuQuoc1_Jun2022_0061,18,17000,509,18000,539
PhuQuoc1_Jun2022_0061,19,18000,539,19000,569
PhuQuoc1_Jun2022_0061,20,19000,569,20000,599
PhuQuoc1_Jun2022_0061,21,20000,599,21000,629
PhuQuoc1_Jun2022_0061,22,21000,629,22000,659
PhuQuoc1_Jun2022_0061,23,22000,659,23000,689
PhuQuoc1_Jun2022_0061,24,23000,689,24000,719
PhuQuoc1_Jun2022_0061,25,24000,719,25000,749
PhuQuoc1_Jun2022_0061,26,25000,749,26000,779
PhuQuoc1_Jun2022_0061,27,26000,779,27000,809
PhuQuoc1_Jun2022_0061,28,27000,809,28000,839
PhuQuoc1_Jun2022_0061,29,28000,839,29000,869
PhuQuoc1_Jun2022_0061,30,29000,869,30000,899
PhuQuoc1_Jun2022_0061,31,30000,899,31000,929
PhuQuoc1_Jun2022_0061,32,31000,929,32000,959
PhuQuoc1_Jun2022_0061,33,32000,959,33000,989
PhuQuoc1_Jun2022_0061,34,33000,989,34000,1018
PhuQuoc1_Jun2022_0061,35,34000,1018,35000,1048
PhuQuoc1_Jun2022_0061,36,35000,1048,36000,1078
PhuQuoc1_Jun2022_0061,37,36000,1078,37000,1108
PhuQuoc1_Jun2022_0061,38,37000,1108,38000,1138
PhuQuoc1_Jun2022_0061,39,38000,1138,39000,1168
PhuQuoc1_Jun2022_0061,40,39000,1168,40000,1198
PhuQuoc1_Jun2022_0061,41,40000,1198,41000,1228
PhuQuoc1_Jun2022_0061,42,41000,1228,42000,1258
PhuQuoc1_Jun2022_0061,43,42000,1258,43000,1288
PhuQuoc1_Jun2022_0061,44,43000,1288,44000,1318
PhuQuoc1_Jun2022_0061,45,44000,1318,45000,1348
PhuQuoc1_Jun2022_0061,46,45000,1348,46000,1378
PhuQuoc1_Jun2022_0061,47,46000,1378,47000,1408
PhuQuoc1_Jun2022_0061,48,47000,1408,48000,1438
PhuQuoc1_Jun2022_0061,49,48000,1438,49000,1468
PhuQuoc1_Jun2022_0061,50,49000,1468,50000,1498
Tulamben2_Jun2022_0031,1,0,0,1000,29
Tulamben2_Jun2022_0031,2,1000,29,2000,59
Tulamben2_Jun2022_0031,3,2000,59,3000,89
Tulamben2_Jun2022_0031,4,3000,89,4000,119
Tulamben2_Jun2022_0031,5,4000,119,5000,149
Tulamben2_Jun2022_0031,6,5000,149,6000,179
Tulamben2_Jun2022_0031,7,6000,179,7000,209
Tulamben2_Jun2022_0031,8,7000,209,8000,239
Tulamben2_Jun2022_0031,9,8000,239,9000,269
Tulamben2_Jun2022_0031,10,9000,269,10000,299
Tulamben2_Jun2022_0031,11,10000,299,11000,329
Tulamben2_Jun2022_0031,12,11000,329,12000,359
Tulamben2_Jun2022_0031,13,12000,359,13000,389
Tulamben2_Jun2022_0031,14,13000,389,14000,419
Tulamben2_Jun2022_0031,15,14000,419,15000,449
Tulamben2_Jun2022_0031,16,15000,449,16000,479
Tulamben2_Jun2022_0031,17,16000,479,17000,509
Tulamben2_Jun2022_0031,18,17000,509,18000,539
